,ids,retweet,favorite,inreplyto,friends,screen_name,followers,listed,text,location
4622,1408241642,109,0,,1110,no_god_gal,1041,45,"RT @PoliticusSarah: If only @AOC had stood up and screamed, ""You lie!"" during Trump's #SOTU, then Peggy Noonan wouldn't be calling her ""tee…",United States
4623,1720174225,14525,0,,448,WmaletteWendye,145,29,"RT @peterdaou: This is the most gaslighting #SOTU I've ever seen.

The party that surrendered to Putin chants USA, USA!

The party that kid…","Santa Paula,California"
4624,44502723,1225,0,,2431,lanecat,1735,2,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,"Huntsville, TX"
4625,825232966817296384,13,0,,2031,sunilda99450033,2882,0,"RT @sonu05049897: #INDvNZ #SoundCloud #SOTU 
Today #RoseDay is being celebrated in the world. But do u know? Rose day is the waste of time…",Satlok
4626,944357170988142592,1225,0,,37770,KenGrimes9,42326,18,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,None of Your F*ckin Business!
4627,822519807648075777,371,0,,10547,speakupsal,9597,8,"RT @KAG4All: .VIDEO: 'It Was Really Cool': Young Cancer Survivor Describes Attending #SOTU as Guest of Trump &amp; First Lady.
So sweet &amp; keep…","Nashville, TN USA"
4628,1018922456055238656,1454,0,,352,AnnieGP98,276,0,"RT @realTylerZed: Trump’s #SOTU speech was so good that this is what he was “fact checked” on:

Trump said troops have been fighting in the…","Texas, USA"
4629,962028075012665349,17086,0,,115,MaryFolsom19,66,0,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",
4630,253096331,17086,0,,1758,DesertCra2y,876,1,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…","Lake Havasu City, AZ"
4631,53470556,27912,0,,133,ScottCourts,46,0,"RT @realDonaldTrump: #SOTU
https://t.co/kL6SoClx4K",
4632,3951211755,593,0,,12560,DChicagoQ,13323,55,RT @GOP: Tuesday’s #SOTU made it clear: Democrats won’t stand for anything but themselves. https://t.co/ZKMUCs1fJY,chicago
4633,180966921,19528,0,,242,KyshaB_,1156,2,"RT @Emma4Change: #SOTU ""All children, born or unborn, are made in the holy image of god"" talking about taking away a woman's right to choos…",Kòrsou
4634,826166179903385601,21,0,,1487,sheridorsey101,1147,3,"RT @MiaFarrow: And while tearing children from their mothers arms he cannot credibly state: 
""Let us work together to build a culture that…",ca
4635,797240952398184449,57,0,,212,CorinneSnyder11,370,1,RT @cain_nate: I want to thank @JoeManchinWV for standing with @realDonaldTrump at the #SOTU for the call to end late term abortion. You ar…,
4636,442061349,10,0,,196,ndngenuity,1659,193,"RT @indianz: Indian Country was in the House for the #SOTU this week, both in the audience and at the table. But it wasn't always that way,…",Chesapeake Bay watershed
4637,3426681934,1749,0,,3580,EdDanza1,2326,46,"RT @Jim_Jordan: ""Rep. Jim Jordan discusses President Trump’s #SOTU and the report that special counsel Robert Mueller was called to appear…",New York City 
4638,21701381,5530,0,,616,eleinoffennis,26,0,RT @FullFrontalSamB: The most diverse part of the Republican side is their ties. #SOTU https://t.co/WfCPbxYfvQ,
4639,966872907304652800,1890,0,,81,88KNIVES,21,0,"RT @votevets: In his 1974 #SOTU, President Nixon called for an end to investigations, just as @realDonaldTrump did last night. Less than ei…",The Moon
4640,903087481670602752,5300,0,,28,2TermPresDT,44,0,"RT @TimRunsHisMouth: Whoa! Jacky Rosen angrily warns Kyrsten Sinema ""Watch your ass"" when she was the only Democrat applauding Trump. 

She…",
4641,816780669162582016,17,0,,3297,brainboomr22,3799,8,"RT @hardball: ""They (intel chiefs) said that North Korea is going to continue to hold on to their nuclear weapons. The President thinks som…","Oklahoma, USA"
4642,771087963337920512,1225,0,,7531,roblord61,6890,10,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,Nebraska 
4643,874295622622367744,79,0,,18336,dgaliger2,16945,10,RT @MrsMogul: I want this on a Times Square billboard🙃 #Potus45 #SOTU #DemsAreToast https://t.co/Kc8Tflvs3O,
4644,801267310648496129,3,0,,296,ThatMichiganGir,538,7,RT @Callendergirl91: @Ilhan Best #SOTU Best President ever! #MAGA2020 🇺🇸 https://t.co/woyiG2fdVL,"Ann Arbor, Michigan"
4645,1076253605164929024,1454,0,,638,miguelcardiel49,540,0,"RT @realTylerZed: Trump’s #SOTU speech was so good that this is what he was “fact checked” on:

Trump said troops have been fighting in the…","Oklahoma, USA"
4646,736407021558235136,1577,0,,4185,CA_LaJolla,1411,2,"RT @Franklin_Graham: In case you missed it, here’s part of what @POTUS said: “Let us work together to build a culture that cherishes innoce…",United States
4647,65069099,6192,0,,1064,alf4000,242,12,RT @Michelle4NM: All of this talk about walls tonight... #SOTU https://t.co/QFLAYHor0t,
4648,292526225,449,0,,2431,Jeejmayn,124,2,RT @amyklobuchar: Missing from #SOTU? Any mention of climate change. Science is clear: climate change is happening. Rejoin international cl…,
4649,3283176980,368,0,,165,keven_sandoval,151,0,RT @nowthisnews: Trump pushed these extremely dangerous lies about abortion and reproductive rights at the #SOTU. Here’s the truth. https:/…,"Houston, TX"
4650,33658775,45015,0,,33,davekupiec,55,0,RT @pattonoswalt: Congrats to @SpeakerPelosi for inventing the “fuck you” clap. #sotu https://t.co/eueoUf9IBT,
4651,16455190,6483,0,,1921,000gearz,711,7,"RT @TeaPainUSA: 1. Another sealed indictment today  
2. Cohen testimony suddenly postponed
3. Butina boyfriend indicted
4. 7000 pages of tr…",
4652,856204566672625665,33,0,,293,AixzaAixza2,30,0,RT @kilmeade: During the #SOTU address President @realdonaldtrump said we'd never be a socialist country. Are Dems ok identifying with soci…,
4653,705810872,2310,0,,4996,suzbeingsuz,4415,7,"RT @RealDrGina: Judging by #SOTU, do we have a new #Democrat platform? 

✅Pro-socialism
✅Pro-human trafficking/sex slavery
✅Pro-pre and pos…","Tennessee, USA"
4654,4251850093,1749,0,,1079,AnilNS425,3221,155,"RT @Jim_Jordan: ""Rep. Jim Jordan discusses President Trump’s #SOTU and the report that special counsel Robert Mueller was called to appear…","Marysville, WA"
4655,980417828506427392,65,0,,20670,GodFirstGina,20948,5,"RT @fatherhoops: 46 million people watched the #SOTU 

And the damndest part of that is the RIDICULOUS coverage by #FakeNews outlets like C…",God Bless America
4656,92205895,17086,0,,417,AngelsnRosebuds,475,14,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",In Emerald City; Georgia
4657,718157189253234689,2642,0,,3414,wwg1wga2020,3227,69,RT @newtgingrich: Every once in a while a speech is so effective and powerful it changes the trajectory of history. That was President @rea…,USA
4658,2810168143,26,0,,1468,cwalldarnaby,1171,0,"RT @PsychoMetalHed: #ChooseGreatness
#SOTU

https://t.co/GFZ3IRw3t0","Tennessee, USA"
4659,343690300,221,0,,855,Heisthetruth1,1096,48,"RT @larryelder: OMG!!!
 
#SOTU

#Winning https://t.co/1N4CX19LEL",
4660,826283663658737666,17,0,,4413,notComey,3510,9,"RT @hardball: ""They (intel chiefs) said that North Korea is going to continue to hold on to their nuclear weapons. The President thinks som…","Florida, USA"
4661,91634316,57,0,,4963,AliceAPatriot,3940,35,RT @cain_nate: I want to thank @JoeManchinWV for standing with @realDonaldTrump at the #SOTU for the call to end late term abortion. You ar…,New England
4662,554113059,4360,0,,275,montoyafrancis,350,2,"RT @RPedro_IV: I can read lips, and she definitely said, “No mames.” 😂😂😂#SOTU https://t.co/f28RGF9uFs",los angeles
4663,2941325523,9010,0,,1135,ChavezCastillok,332,3,"RT @USAenEspanol: ""Estamos con el pueblo de Venezuela en su noble búsqueda de libertad, y condenamos brutalidad del régimen de Maduro, cuya…",Táchira - Venezuela
4664,174813125,17086,0,,677,jeffwstotts,378,10,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",Arkansas
4665,4841973929,1,0,,2,oxantixo,378,54,RT @oxantixo: Want to heal your past? https://t.co/CWUEwp1n4G Today is the start of your new life! #WuHeDo #TuesdayThoughts #SaturdayNightL…,
4666,1062422347892711424,7412,0,,7602,Patriots4U,7314,2,"RT @SenSchumer: I want to thank President @realDonaldTrump for being the warm up act.

Now we have the real show:

The great Stacey Abrams…",
4667,780131886,422,0,,17133,TruthHurts1882,15680,12,RT @Truthseeker126: It is no surprise that you and many of your colleagues would make the #SOTU speech into everything it was NOT. But plea…,"Leigh, England"
4668,122846364,282,0,,4895,joseurena7700,2883,4,"RT @JessicaDitto45: STAY TUNED! @POTUS: “As part of our commitment to improving opportunity for women everywhere, this Thursday we are laun…",
4669,783663742563213312,1749,0,,322,holden_holden29,481,2,"RT @Jim_Jordan: ""Rep. Jim Jordan discusses President Trump’s #SOTU and the report that special counsel Robert Mueller was called to appear…",
4670,3885721520,1,0,,4977,1americanguy,2685,17,"RT @1americanguy: @RepScottPerry Scott, Have you noticed that it’s always the same high school drop out, welfare crowd, who still reside in…",WestColoradoFarmBoyMoreCowbell
4671,772839058007429120,56696,0,,863,Todd_A_O,83,1,RT @KamalaHarris: Politicians 👏 should 👏 not 👏 tell 👏 women 👏 what 👏 to 👏 do 👏 with 👏 their 👏 bodies. #SOTU,
4672,90888044,0,1,SpeakerPelosi,4934,RedNeckTexAsian,4097,128,"@SpeakerPelosi and her @TheDemocrats ilk aren't just ""political opponents"".
They're enemies of life itself.
#SOTU… https://t.co/i3oUocSW6W","Si vis pacem, para bellum..."
4673,388517573,3,0,,363,wen_loe,435,0,"RT @Pattilee359: @AMErikaNGIRL07 @loves_nra Talk about a bad week for them, they also had to painfully admit that the #SOTU was great.",
4674,3219672246,6483,0,,169,vickigdio,30,0,"RT @TeaPainUSA: 1. Another sealed indictment today  
2. Cohen testimony suddenly postponed
3. Butina boyfriend indicted
4. 7000 pages of tr…",
4675,957521469742841856,2,0,,85,Bluedad4,55,0,"RT @ZionistGirl18: I was really stressed about #AOC coming to #SOTU without something glamorous to wear. I mean, I heard she was having mon…","Oregon, USA"
4676,783299207683837952,1749,0,,615,DeplorableShiv,75,2,"RT @Jim_Jordan: ""Rep. Jim Jordan discusses President Trump’s #SOTU and the report that special counsel Robert Mueller was called to appear…",
4677,757771866253717505,593,0,,2122,Frizzlefrazz1,1660,6,RT @GOP: Tuesday’s #SOTU made it clear: Democrats won’t stand for anything but themselves. https://t.co/ZKMUCs1fJY,
4678,122846364,291,0,,4895,joseurena7700,2883,4,"RT @ABCPolitics: Pres. Trump highlights criminal justice reform and tells the story of #SOTU guest Alice Johnson, whom he pardoned: ""Alice’…",
4679,931289130,68,0,,4507,LadyRoyMustang,4460,3,"RT @letters4trump45: 📣Calling on all Patriots to send @Potus a card or letter praising his #SOTU speech🇺🇲
Called out
👊Abortionists
👊Sociali…",🇺🇸
4680,345022912,10388,0,,139,dcriniti56,23,1,"RT @charliekirk11: Walls don’t work, except at:

Bezos’ mansion

Pelosi’s mansion

Hillary’s mansion

Obama’s mansion

Waters’ mansion

Fei…",
4681,877201512216367104,1248,0,,3446,OurAmericanLife,3281,2,RT @TheSharpEdge1: Kamala Harris' response to Trump saying he wants to be rid of human traffickers and rapists. She literally shakes her he…,"Bay Pines, Florida, USA"
4682,35776635,381,0,,4705,KathyKomesar,4080,11,"RT @HLAurora63: Holy sh*t!😯

Wanna know how delusional Hillary is?

So bothered by Trump's awesome #SOTU address that she took it upon hers…","Lecanto,  FL"
4683,2586056046,17086,0,,5008,Lukensmemos,4556,43,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",Mid Atlantic
4684,992480023641812992,0,0,,185,TruePublicApp,50,0,62% of survey respondents believe that women should have the right to do what they want with their bodies!  Find ou… https://t.co/CHTmZ9mjDb,United States
4685,706122851032498176,13648,0,,126,s_macca02,78,0,RT @FLOTUS: It was an honor to be joined by our inspiring guests at this year’s #SOTU.  Each of them has a remarkable story to tell.  Thank…,
4686,571202103,2,7,,95,Medium,2296392,13115,"Analyzing the facts of Trum's #SOTU is interesting, but analyzing the sentiment tells us much more. https://t.co/EBCP69J4hK","San Francisco, CA, US"
4687,3047275454,17086,0,,5742,rick14484910,7053,3,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…","California, USA"
4688,305611295,1225,0,,2306,JeanneBevan,1547,7,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,New Jersey
4689,3311652754,1486,0,,1753,Vidal0722,338,4,RT @cameron_kasky: Thrilled to join @RepSwalwell and @SpeakerPelosi to watch President Trump’s blatantly shameless self promotion for a del…,"Las Vegas, NV"
4690,820278616885985281,10525,0,,664,mustbfreealways,319,1,RT @EricTrump: It was so refreshing to hear my father talk about 2 years of incredible achievements. Other politicians only talk about what…,
4691,470268558,105,0,,7200,ResistanceNOW77,8392,68,"RT @SpecNews1SoCal: 'The wall does not solve the problems.' Speaking after Tuesday's #SOTU, Rep. @tedlieu criticized the president over his…",
4692,2940969333,3181,0,,80,Caria_Anne,6,0,"RT @The_Trump_Train: This is one of the greatest #SOTU speeches in presidential history.

Who agrees?",
4693,1030461867284684800,271,0,,1983,AmericanJane2,2028,1,"RT @realCalebLawson: “Wealthy politicians and donors push for open borders while living there lives behind walls, gates and guards... Meanw…",
4694,784849517246046208,1944,0,,3404,TrueTrumper,3395,4,RT @michellemalkin: You want to see how insane the open-borders Left is? Here is the immediate reaction to @potus praising ICE special agen…,
4695,1151704477,21,0,,462,fs_bocaj,366,3,"RT @MiaFarrow: And while tearing children from their mothers arms he cannot credibly state: 
""Let us work together to build a culture that…","California, USA"
4696,91674408,239,0,,266,anthonypfarda,267,1,"RT @_SemaHernandez_: When you see the unity against Unions, Public Education, Medicare for All, Living Wages, Redistribution of Wealth, Gre…",New York
4697,4308713549,1757,0,,863,syrhc_,797,5,"RT @DrJenGunter: The President is promoting a #forcedbirth agenda, if he cared about fetal life he would be talking about free, accessible…",Orange tinted hell
4698,139741598,34,0,,230,thislander,828,14,RT @EpochTimes: The president’s 2019 #StateOfTheUnion Address to Congress is up by approximately 10% in ratings versus 2018 in preliminary…,Toronto
4699,1058559158,448,0,,5574,Lambjrstephen,5095,89,"RT @MazurikL: “We are born free, &amp; we will stay free”- @realDonaldTrump Under the Trump Presidency, our country &amp; citizens are flourishing.…",AMERICANIST
4700,462127926,5738,0,,64,astralknight1,41,0,"RT @GOPChairwoman: The results are in and the American people overwhelmingly support @realDonaldTrump’s #SOTU Address.

*76% approve of wha…","California, USA"
4701,31318482,1757,0,,127,rabbitlover81,138,3,"RT @DrJenGunter: The President is promoting a #forcedbirth agenda, if he cared about fetal life he would be talking about free, accessible…",
4702,87045338,3391,0,,2176,joluk1,1729,38,"RT @VOANoticias: ""Apoyamos al pueblo venezolano"" en su ""búsqueda por la libertad"", dijo el presidente @realDonaldTrump en el discurso sobre…",
4703,3682560615,17274,0,,9164,65_mitchell,8482,25,"RT @Jim_Jordan: .@POTUS: “Let us reaffirm a fundamental truth. All children—born and unborn—are made in the holy image of God.”

All life i…","Howey-in-the-Hills, FL"
4704,122846364,446,0,,4895,joseurena7700,2883,4,RT @GovChrisSununu: It is great to see @realDonaldTrump propose a paid family medical leave plan in his budget - a big win for families! #S…,
4705,361082542,0,0,,9311,MrsKHuie,9413,19,"So ""Getcho hand out of my pocket"" wasn't an assasination hope for @POTUS during his #SOTU, but a tacky attempt of h… https://t.co/BvrItHr1tv",Washington
4706,2565816006,3,0,,5451,_twiceborn_,4975,14,RT @thelionlogos: This is TRUE during the #SOTU How do these people sleep at night. SO self-absorbed and ignorant! https://t.co/vxk7o1x41T,To GOD Be The Glory
4707,2940969333,5323,0,,80,Caria_Anne,6,0,RT @dbongino: This is the best I’ve seen him. #SOTU,
4708,2444647782,2129,0,,191,MikeHodge19,101,0,RT @IvankaTrump: Last night @POTUS shared the historic economic gains women are experiencing in America &amp; previewed tomorrow’s launch of ou…,"Galt, California"
4709,470268558,593,0,,7200,ResistanceNOW77,8392,68,RT @GOP: Tuesday’s #SOTU made it clear: Democrats won’t stand for anything but themselves. https://t.co/ZKMUCs1fJY,
4710,17212326,4952,0,,207,hayleyscomet,72,0,RT @kendallybrown: All of the Republicans currently applauding 10-year-old cancer survivor Grace also voted to take away her health care mo…,
4711,3308278262,13648,0,,4940,CHauert,3885,3,RT @FLOTUS: It was an honor to be joined by our inspiring guests at this year’s #SOTU.  Each of them has a remarkable story to tell.  Thank…,"Ga,USA"
4712,190694528,1,1,,1262,MarineTimLee,9484,116,Lots of American’s felt the very same way every single time @BarackObama gave a #SOTU speech. :-) https://t.co/jHe5HZ7r7g,"Rowlett, TX"
4713,2388790596,2,2,,1928,StartMagNews,2537,268,Che cosa ha detto Donald #Trump nel corso del tradizionale discorso sullo Stato dell’Unione pronunciato davanti al… https://t.co/POCAoGEkvq,ITALIA
4714,1039398224,358,0,,576,AjBaldwin15,135,1,"RT @JeffreyGuterman: @DonaldJTrumpJr I think one of the most absurd moments of the #SOTU is when your disgusting father, a man who has prob…","San Antonio, TX"
4715,191615018,5092,0,,5074,jtinaglia,2705,6,"RT @CarpeDonktum: The State of the Democratic Party: Hurting
#SOTU https://t.co/jrrDBZRlCe",Colorado
4716,342432789,5056,0,,570,Bravejay02,612,3,RT @nowthisnews: Trump averaged 1 false claim every 2 minutes in the #SOTU https://t.co/Bel8cbBH1k,"Pennsylvania, USA"
4717,3286978639,56696,0,,192,kaylinwarburton,58,0,RT @KamalaHarris: Politicians 👏 should 👏 not 👏 tell 👏 women 👏 what 👏 to 👏 do 👏 with 👏 their 👏 bodies. #SOTU,Wonderland 
4718,49762263,0,0,,338,itsowalkable,287,22,So the day after the day after the #SOTU ... Thinking on who he didn't call out and who he did call out... Donald T… https://t.co/eW5tUTiyvm,Oakland
4719,2858679020,17086,0,,4455,delaynelee,4013,1,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",
4720,4830101777,10637,0,,1088,CraigBirdUSA,734,23,"RT @KimStrassel: Wow. That is quite the message. Democrats, including all those women in white, sit motionless at the call to restrict late…",USA
4721,1008764464320180224,402,0,,20498,Diehard45C,20085,0,"RT @RealMAGASteve: The best moment from the #SOTU was a 10-yr-old girl named Grace Eline.

From age-4 instead of b-day gifts, Grace asked f…",Southern CA 
4722,470268558,449,0,,7200,ResistanceNOW77,8392,68,RT @amyklobuchar: Missing from #SOTU? Any mention of climate change. Science is clear: climate change is happening. Rejoin international cl…,
4723,27890923,45015,0,,282,unatalandie,684,6,RT @pattonoswalt: Congrats to @SpeakerPelosi for inventing the “fuck you” clap. #sotu https://t.co/eueoUf9IBT,Por ahí
4724,4308713549,984,0,,863,syrhc_,797,5,RT @DrJenGunter: The thalamocortical plate is not connected before 24-25 weeks. If you don't know what that means you shouldn't be discussi…,Orange tinted hell
4725,2191516176,17086,0,,5003,FactsMatterJack,3060,43,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",Don't Mess With Texas
4726,895111538612350976,221,0,,292,BobSanford13,208,0,RT @SenTedCruz: .@realDonaldTrump rightly began his #SOTU address by emphasizing the incredible policy successes we’ve seen over the last t…,
4727,880590363706228740,6483,0,,106,foote_belle,22,0,"RT @TeaPainUSA: 1. Another sealed indictment today  
2. Cohen testimony suddenly postponed
3. Butina boyfriend indicted
4. 7000 pages of tr…",
4728,90242843,49,0,,105,guamjd,91,0,RT @WhiteHouseLeaks: What is @realDonaldTrump doing in this clip from the #SOTU address? https://t.co/fAcCWstrqq,
4729,902206960233103360,593,0,,64,NoahAngel77,51,0,RT @GOP: Tuesday’s #SOTU made it clear: Democrats won’t stand for anything but themselves. https://t.co/ZKMUCs1fJY,
4730,122846364,2129,0,,4895,joseurena7700,2883,4,RT @IvankaTrump: Last night @POTUS shared the historic economic gains women are experiencing in America &amp; previewed tomorrow’s launch of ou…,
4731,2372027024,5056,0,,52,Natalie55977090,15,0,RT @nowthisnews: Trump averaged 1 false claim every 2 minutes in the #SOTU https://t.co/Bel8cbBH1k,
4732,246423710,4360,0,,1297,JessicaKCordova,1512,5,"RT @RPedro_IV: I can read lips, and she definitely said, “No mames.” 😂😂😂#SOTU https://t.co/f28RGF9uFs","Texas, USA"
4733,571155341,465,0,,110,justliminalme,25,2,"RT @TheRaDR: Hey, so in light of Trump's #SOTU trotting out Holocaust survivors and trying to use the Tree of Life massacre as a prop, here…","Surrey, BC"
4734,56619091,593,0,,65,Shelzzlove,56,6,RT @GOP: Tuesday’s #SOTU made it clear: Democrats won’t stand for anything but themselves. https://t.co/ZKMUCs1fJY,
4735,990401057615331329,0,0,delduduit,350,4lisablack,398,0,@delduduit Great article! The morning after #SOTU I woke up w/the same feelings! What on Earth has happened to my b… https://t.co/kCkNH15Rwf,
4736,825741278465765376,12958,0,,4728,Bcastleforte,5509,0,RT @EricTrump: I have spent most of my adult life fighting for the kids at ⁦@StJude⁩ Children’s Research Hospital. To see Grace honored bro…,"Laguna Beach, CA"
4737,343016563,46,0,,309,delete57077491,557,1,RT @Blessttt: @KamalaHarris Politicians 👏should👏NOT 👏tell 👏women 👏their 👏tax 👏dollars👏are 👏going 👏to 👏fund 👏abortions. #Infanticide #SOTU #…,UNITED STATES OF AMERICA
4738,435923108,174,0,,305,KMarkVIII,141,9,RT @JaySekulow: The #SOTU drew attention to the new barbaric abortion law in #NewYork that would allow babies to be aborted up until the mo…,Kansas City Missouri
4739,1195890289,38727,0,,591,pitt_rbpitt,41,0,"RT @MichaelSkolnik: Parkland Shooter:
Not an immigrant
Tree Of Life Shooter:
Not an immigrant.
Las Vegas Shooter:
Not an immigrant
Borderli…",
4740,18145104,1,0,,1005,hoyadan,366,9,"RT @Michael_K_Farr: On the new FarrCast: @jimiuorio sees a China sized (&amp; shaped) roadblock ahead, but is optimistic we can get around it.…","Washington, D.C."
4741,708115371161731072,1429,0,,333,alina_quintero1,133,2,"RT @bkurbs: For context, here's where Pelosi delivered that clap #SOTU https://t.co/vxnCdtcEeI",
4742,474897442,27912,0,,8068,lbarbara48,8004,6,"RT @realDonaldTrump: #SOTU
https://t.co/kL6SoClx4K",
4743,21320186,0,0,,17014,yahoolifestyle,44975,661,"Why #NancyPelosi's #SOTU body language was actually genius, according to an expert https://t.co/CwgZCM1oGX https://t.co/8PpQixoY0v",New York City
4744,29879636,4,0,,90,vera_meansFaith,71,1,RT @realJohn_Stiles: @heyitsCarolyn @baloo499 That’s 34 million in CANADA vs 324 million people in the USA! @SenSanders #Socialist will be…,"Seattle, WA"
4745,1656048900,375,0,,1425,sugarshaz19,740,30,"RT @JeffreyGuterman: This is code for ""Fuck you, @realDonaldtRump."" #SOTU https://t.co/R7b2HzLrJT",
4746,87712431,0,0,,1672,BrookingsGov,18928,733,"More than a dozen Brookings experts—including @drturnerlee—share their quick takes on Trump’s claims, policy propos… https://t.co/9azFNrd21D","Washington, DC"
4747,37808197,47,0,,33710,LolaFor_Trump,34662,7,"RT @magaxxoo: #SOTU #FactsMatter

46.8M viewers across the 12 top networks

97% APPROVAL - GOP viewers

82% APPROVAL - IND viewers

#AMERIC…",#Florida #Maine
4748,610341256,270,0,,1117,LanaAshford1,4688,17,"RT @intheMatrixxx: What an AMAZING #SOTU speech last night. 

Drop your favorite part(s) below!

#ChooseGreatness

@realDonaldTrump #QArmy…","California, USA"
4749,919737759731871744,221,0,,2241,lrfosf,1136,1,RT @SenTedCruz: .@realDonaldTrump rightly began his #SOTU address by emphasizing the incredible policy successes we’ve seen over the last t…,
4750,2569256634,38727,0,,1303,AlixOrlando,354,7,"RT @MichaelSkolnik: Parkland Shooter:
Not an immigrant
Tree Of Life Shooter:
Not an immigrant.
Las Vegas Shooter:
Not an immigrant
Borderli…","Washington, DC"
4751,893056033081393152,154,0,,13264,RhondaSexton17,13007,19,RT @TinRepublicOfTX: @POTUS @realDonaldTrump Thank you for giving the American people that awesome #SOTU address last night. Thank you for…,"Titus, Alabama"
4752,800346780042829825,1749,0,,717,r3cycl3u,432,0,"RT @Jim_Jordan: ""Rep. Jim Jordan discusses President Trump’s #SOTU and the report that special counsel Robert Mueller was called to appear…",United States of America 
4753,1041878722645643264,271,0,,8690,realCalebLawson,11304,2,"RT @realCalebLawson: “Wealthy politicians and donors push for open borders while living there lives behind walls, gates and guards... Meanw…","Florida, USA"
4754,1155253302,267,0,,487,lycheefruit456,209,4,"RT @heyadiana: For the first time, I truly feel some representation in the U.S. House of Representatives. This is what #UnapologeticallyMus…",
4755,2490929974,65,0,,19951,PattyWheeler12,18468,119,"RT @fatherhoops: 46 million people watched the #SOTU 

And the damndest part of that is the RIDICULOUS coverage by #FakeNews outlets like C…","Atlanta, GA"
4756,1571124337,1,3,,2780,restorationpac,4204,85,🇺🇸 #SOTU https://t.co/NmHiVhCH4B,"Downers Grove, IL"
4757,1041878722645643264,112,0,,8690,realCalebLawson,11304,2,"RT @realCalebLawson: “And let us reaffirm a fundamental truth. ALL children, born and unborn are made in the holy image of GOD”. -President…","Florida, USA"
4758,749745267314794496,5905,0,,3985,Janaa_Vet,4078,16,"RT @DanCrenshawTX: Here’s a good thing for all Americans to remember about last night’s #SOTU:

At one point, BOTH parties were chanting “U…","Phoenix, AZ"
4759,302645492,1225,0,,1208,lilacswansong,1566,5,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,Narnia
4760,2612554791,17086,0,,87,ManonWombat,52,0,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",
4761,1714235798,0,0,Clancy_Dew,161,NadiaJewel,13,0,@Clancy_Dew @SenSchumer @realDonaldTrump @DHSgov Obviously the new Dem tactic is to pretend they give a crap about… https://t.co/vRQSDqPu3M,USA
4762,16345963,33,0,,1683,RyWilcox,351,6,"RT @ProgBlacksmith1: You know how Pelosi bots in #TheResistance have spent the last 24 hrs fawning over the #PelosiClap from the #SOTU, bec…",Massachusetts
4763,470268558,0,0,,7200,ResistanceNOW77,8392,68,#SOTU https://t.co/1p0UFwrEnn,
4764,823462031944798208,0,0,TheEternalAbys,4745,1WestTexasgal,4718,0,@TheEternalAbys @AOC @RepAOC @realDonaldTrump Maybe she was star struck. It was her 1st #SOTU,"West Texas, USA"
4765,36855158,422,0,,4989,joyfullharkey,4239,3,RT @Truthseeker126: It is no surprise that you and many of your colleagues would make the #SOTU speech into everything it was NOT. But plea…,Texas
4766,210275927,593,0,,186,PDQACCESSORIES,414,69,RT @GOP: Tuesday’s #SOTU made it clear: Democrats won’t stand for anything but themselves. https://t.co/ZKMUCs1fJY,"Overland Park, KS"
4767,784889563844005889,5300,0,,1719,taughtfrombirth,1011,2,"RT @TimRunsHisMouth: Whoa! Jacky Rosen angrily warns Kyrsten Sinema ""Watch your ass"" when she was the only Democrat applauding Trump. 

She…","California, USA"
4768,1239616130,7857,0,,770,Cam35B,607,6,RT @spicykezzinnugg: Nancy Pelosi and Lucille Bluth have the same energy. #SOTU https://t.co/4nv35HOsx2,Bey Hive
4769,4790239328,6483,0,,3929,usedbooklady,1827,1,"RT @TeaPainUSA: 1. Another sealed indictment today  
2. Cohen testimony suddenly postponed
3. Butina boyfriend indicted
4. 7000 pages of tr…",
4770,922924610600951813,1225,0,,4187,amazingfavors,4221,7,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,
